id,fund_id,object_id,name,funded_at,raised_amount,raised_currency_code,source_url,source_description,created_at,updated_at
570,570,f:1480,"Millennium Technology Value Partners I, L.P.",,130000000.0,USD,http://www.prnewswire.com/news-releases/millennium-technology-value-partners-lp-closes-new-fund-focused-on-unique-approach-to-venture-capital-and-technology-investing-56245192.html,"Millennium Technology Value Partners, L.P., Closes New Fund Focused on Unique Approach to Venture Capital and Technology Investing",2011-10-12 22:35:13,2011-10-17 01:54:01
571,571,f:8221,Altus Capital Partners II,2011-10-14,200000000.0,USD,http://www.finsmes.com/2011/10/altus-capital-partners-closes-fund-200m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Altus Capital Partners Closes Second Fund at $200M,2011-10-14 13:31:11,2011-10-14 13:31:11
572,572,f:3259,Gilde Healthcare Services fund,2011-10-14,50000000.0,EUR,http://www.finsmes.com/2011/10/gilde-healthcare-partners-closes-fund-e50m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Gilde Healthcare Partners Closes Fund at over â¬50M,2011-10-15 03:28:18,2011-10-15 03:28:18
573,573,f:509,SVP Fund VIII,2011-10-17,440000000.0,USD,http://www.finsmes.com/2011/10/sofinnova-ventures-closes-fund-440m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Sofinnova Ventures Closes Eight Fund at $440M,2011-10-18 05:55:00,2012-11-02 04:47:21
574,574,f:4100,Fund VI,2011-10-18,4750000000.0,USD,http://www.finsmes.com/2011/10/eqt-closes-fund-vi-e4-75bn.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,EQT Closes Fund VI at â¬4.75BN,2011-10-19 01:34:54,2011-10-19 01:34:54
575,575,f:2643,"SAIL Venture Partners, LP",,0.0,USD,,,2011-10-19 04:59:40,2011-10-21 04:29:59
576,576,f:2643,"SAIL Venture Partners II, LP",,0.0,USD,,,2011-10-19 04:59:40,2011-10-21 04:29:59
577,577,f:7814,BB&T Capital Partners Mezzanine Fund II,2011-10-18,227000000.0,USD,http://www.finsmes.com/2011/10/bbt-capital-partners-closes-mezzanine-fund-ii-227m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,BB&T Capital Partners Closes Mezzanine Fund II at $227M,2011-10-19 07:30:21,2011-10-19 07:30:21
578,578,f:1056,Private Capital Funds,2011-10-19,1000000000.0,USD,http://www.finsmes.com/2011/10/triplepoint-capital-raises-1bn.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,TriplePoint Capital Raises $1BN,2011-10-20 02:24:31,2011-10-20 02:24:31
579,579,f:8263,Mountain Cleantech Fund II,2011-10-20,23000000.0,EUR,http://www.mountain-cleantech.ch/pdf/Mountain_Cleantech%20_Fund_II_announces_first_close_-_raising_EUR23m.pdf,"Mountain Cleantech Fund II announces first close, raising EUR23m",2011-10-21 03:39:34,2011-10-21 03:39:34
580,580,f:3366,maslinda binti abdul jamil,2011-10-21,1.0,USD,http://www.petronas.com.my,petronas,2011-10-22 04:07:21,2011-10-24 01:12:55
581,581,f:2130,Xange Capital 1,2003-01-01,65000000.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-10-27 13:14:37,2012-12-30 04:37:29
582,582,f:2130,Poste Innovation 7,2004-01-01,15000000.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-10-27 13:18:31,2012-12-30 04:37:29
583,583,f:2130,Poste Innovation 10,2005-01-01,16000000.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-10-27 13:19:41,2012-12-30 04:37:29
584,584,f:3127,Fund III,2012-01-31,1500000000.0,USD,http://techcrunch.com/2012/01/31/andreessen-horowitz-closes-1-5-billion-in-new-funding/,Andreessen Horowitz Closes $1.5 Billion New Fund,2011-10-28 02:15:39,2012-02-01 03:05:00
585,585,f:7430,"Romulus Capital I, L.P.",,0.0,USD,,,2011-10-28 02:26:44,2011-10-28 08:57:27
586,586,f:30,Mangrove I,2000-01-01,51.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-10-28 11:45:45,2012-06-20 17:58:49
587,587,f:30,Mangrove II,2005-01-01,120.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-10-28 11:47:06,2012-06-20 17:58:49
588,588,f:3130,Fund VII,2011-10-31,500000000.0,USD,http://venturebeat.com/2011/10/31/abs-capital-partners-500-million-fund/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29,ABS Capital Partners raises new $500M fund,2011-11-01 01:59:06,2011-11-01 01:59:06
589,589,f:4,Sidecar funds,2011-10-31,94000000.0,USD,http://www.finsmes.com/2011/10/accel-partners-raises-94m-sidecar-funds.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Accel Partners Raises about $94M for two Sidecar Funds,2011-11-01 04:10:38,2011-11-01 04:10:38
590,590,f:2728,Early-stage Technology Fund 1,,0.0,USD,,,2011-11-01 16:04:27,2011-11-01 23:03:08
591,591,f:41,KPBC China Fund II,2011-11-03,250000000.0,USD,http://venturebeat.com/2011/11/03/kleiner-perkins-china-fun/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29,Kleiner Perkins raises $250 million China II Fund,2011-11-04 02:06:33,2011-11-04 02:06:33
592,592,f:13,Redpoint Omega II,2011-11-04,400000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111104e7b4l88o4&r=Rss&s=DJFVW,Redpoint Ventures Gathers $400M For New 'Early Growth' Fund,2011-11-05 02:49:44,2011-11-05 02:49:44
593,593,f:7505,"Social Capital Partnership, L.P.",2011-08-02,450000000.0,USD,http://www.sec.gov/Archives/edgar/data/1524805/000152480511000001/xslFormDX01/primary_doc.xml,SEC Form D,2011-11-07 21:26:16,2011-11-07 21:35:42
594,594,f:18,Index Ventures Growth II,2011-11-08,500000000.0,EUR,http://techcrunch.com/2011/11/08/index-ventures-raises-700m-fund-opens-san-francisco-office-but-keeps-focus-on-europe/,"Index Ventures Raises $700M Fund, Opens San Francisco Office (But Keeps Focus On Europe)",2011-11-09 03:25:06,2011-11-09 03:25:06
595,595,f:3047,Power Fund III,2011-11-09,42000000.0,EUR,http://www.finsmes.com/2011/11/vnt-management-holds-close-power-fund-iii-e42m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,VNT Management Holds First Close of Power Fund III at â¬42M,2011-11-10 05:24:42,2011-11-10 05:24:42
597,597,f:966,Amadeus & Angels Seed Fund,2006-11-06,20.0,GBP,http://www.amadeuscapital.com/press/2006-Amadeus-Closes-New-Seed-Fund.php,Amadeus website,2011-11-11 13:23:49,2011-11-12 22:27:36
598,598,f:2157,RCCF Fund I,1994-12-31,15000000.0,USD,,,2011-11-11 20:13:28,2011-11-26 12:24:03
599,599,f:1391,Start-Up Fund,2011-11-13,10000000.0,EUR,http://www.finsmes.com/2011/11/enterprise-ireland-launches-e10m-international-start-up-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Enterprise Ireland Launches â¬10M International Start-Up Fund,2011-11-14 01:54:35,2011-11-14 01:54:35
600,600,f:7156,Goldrock Israel Growth Fund I,2008-03-01,20.0,USD,,,2011-11-14 12:58:06,2011-11-14 17:06:38
601,601,f:1686,Performa Investimentos SC-1,,20000000.0,USD,http://abvcap.com.br/Default.aspx,Brazilian Private Equity and Venture Capital Association,2011-11-15 00:28:00,2011-11-16 21:05:49
602,602,f:1686,Performa Cleantech Fund,,100000000.0,USD,http://www.bndes.gov.br/SiteBNDES/bndes/bndes_pt/Institucional/Apoio_Financeiro/Programas_e_Fundos/fundo_inovacao_meio_ambiente/,Brazilian Development Bank (BNDES),2011-11-15 00:28:00,2011-11-16 21:05:49
603,603,f:367,AppUpSM Fund,2011-11-15,100000000.0,USD,http://www.freshnews.com/news/577668/intel-capital-unveils-100-million-intel-capital-appupsm-fund-announces-first-investment,"Intel Capital Unveils $100 Million Intel Capital AppUpSM Fund, Announces First Investments",2011-11-16 03:15:21,2011-11-16 03:15:21
604,604,f:8375,PE Fund of Funds,2011-11-15,720000000.0,USD,http://www.finsmes.com/2011/11/neuberger-berman-group-raises-720m-pe-fund-funds.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Neuberger Berman Group Raises $720M for PE Fund of Funds,2011-11-16 03:46:09,2011-11-16 03:46:09
605,605,f:4,Accel India Fund III,2011-11-16,155000000.0,USD,http://techcrunch.com/2011/11/16/accel-launches-third-india-fund-will-invest-155m-in-early-stage-startups/,Accel Launches Third India Fund; Will Invest $155M In Early Stage Startups,2011-11-17 02:04:13,2011-11-17 02:04:13
606,606,f:5154,Biomed Fund III,2011-11-16,22000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111116e7bgpw043&r=Rss&s=DJFVW,MB Venture Partners Gathers $22M For New Biomed Fund,2011-11-17 03:13:51,2011-11-17 03:13:51
607,607,f:8384,Private equity fund,2011-11-16,420000000.0,USD,http://venturebeat.com/2011/11/16/panda-power-420-million/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29,Panda Power announces $420 million fund for solar and natural gas projects,2011-11-17 04:10:23,2011-11-17 04:10:23
608,608,f:564,Social investment fund,2011-11-16,10000000.0,GBP,http://www.finsmes.com/2011/11/deutsche-bank-launches-10m-social-investment-fund-uk.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Deutsche Bank Launches Â£10M Social Investment Fund in the UK,2011-11-17 04:39:18,2011-11-17 04:39:18
609,609,f:8385,Bencis Buyout Fund IV,2011-11-16,408000000.0,EUR,http://www.finsmes.com/2011/11/bencis-capital-partners-holds-fourth-benelux-buyout-fund-e408m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Bencis Capital Partners Holds Fourth Benelux Buyout Fund at â¬408M,2011-11-17 04:53:59,2011-11-17 04:53:59
610,610,f:334,Innovacom,2003-01-01,120.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-11-17 16:34:45,2012-07-19 07:51:58
611,611,f:334,Innovacom 6,2007-01-01,150.0,EUR,http://www.evca.eu/toolbox/membersearch.aspx?id=624,EVCA,2011-11-17 16:35:43,2012-07-19 07:51:58
612,612,f:2157,RCCF Fund II,1998-12-31,120000000.0,USD,,,2011-11-25 03:01:48,2011-11-25 03:14:35
613,613,f:2157,RCCF Fund III,2002-06-30,137000000.0,USD,,,2011-11-25 03:01:48,2011-11-25 03:14:35
614,614,f:2157,RCCF Fund IV,2008-03-31,120000000.0,USD,,,2011-11-25 03:01:48,2011-11-25 03:14:35
615,615,f:8127,Espresso SR&ED Fund I,2010-09-01,6000000.0,CAD,,,2011-11-27 01:39:16,2012-07-27 23:39:21
616,616,f:3739,Mobile Internet 1 Limited Liability Fund,2000-02-10,6500000000.0,JPY,,,2011-11-28 11:21:58,2011-11-28 21:49:40
617,617,f:3739,MIC Asia Technology Limited Liability Fund,2006-03-31,4600000000.0,JPY,,,2011-11-28 11:22:39,2011-11-28 21:51:36
618,618,f:3739,MIC Innovation III Limited Liability Fund,2011-07-26,5200000000.0,JPY,http://www.mickk.com/assets/files/PressRelease_20110729.pdf,MIC ??????? 3 ??????????????????,2011-11-28 11:23:17,2012-04-04 07:04:50
619,619,f:8434,VPC Fund II,2011-11-28,480000000.0,USD,http://www.finsmes.com/2011/11/victory-park-capital-holds-final-close-vpc-fund-ii-480m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Victory Park Capital Holds Final Close of VPC Fund II at $480M,2011-11-29 03:47:17,2011-11-29 03:47:17
620,620,f:4505,EIS fund,2011-11-29,20000000.0,GBP,http://www.finsmes.com/2011/11/ingenious-ventures-launches-20m-eis-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Ingenious Ventures Launches Â£20M EIS Fund,2011-11-30 04:24:01,2011-11-30 04:24:01
622,622,f:8421,212 Capital Partners,2011-12-02,30000000.0,USD,http://www.212ltd.com/whats-new/detail/news-212CPI,212 Announces Early-Stage Fund to Invest in Turkey,2011-12-01 10:15:32,2012-10-14 05:29:23
623,623,f:8446,Sixth Fund,2011-12-01,1300000000.0,USD,http://www.finsmes.com/2011/12/tsg-consumer-partners-closes-sixth-fund-1-3bn.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,TSG Consumer Partners Closes Sixth Fund at $1.3BN,2011-12-02 05:41:27,2011-12-02 05:41:27
624,624,f:4692,Revolution Growth fund,2011-12-01,450000000.0,USD,http://www.finsmes.com/2011/12/revolution-growth-raises-450m-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Revolution Growth Raises $450M New Fund,2011-12-03 03:22:09,2011-12-03 03:22:09
625,625,f:6,Founders Fund III,2010-01-01,250000000.0,USD,,,2011-12-03 04:30:54,2013-06-26 20:56:13
626,626,f:8450,Perusa Partners Fund 2,2011-12-02,207000000.0,EUR,http://www.finsmes.com/2011/12/perusa-partners-closes-fund-e207m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Perusa Partners Closes Second Fund at 207M,2011-12-03 09:03:52,2011-12-03 09:03:52
627,627,f:3942,Biomed Fund II,2011-12-07,40000000.0,EUR,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=29&aid=DJFVLS0020111206e7c6ax99h&r=Rss&s=DJFVLS,EMBL Ventures Gathers EUR40M Toward Second Biomed Fund,2011-12-08 02:47:44,2011-12-08 02:47:44
629,629,f:8475,Excellere Fund II,2011-12-08,465000000.0,USD,http://www.businessreel.com/news/view/excellere-partners-launches-465m-second-fund/,Excellere Partners Launches $465M Second Fund,2011-12-08 03:40:09,2011-12-08 03:40:09
630,630,f:802,IDGVV,2005-01-01,100000000.0,USD,,,2011-12-08 07:48:53,2011-12-16 09:55:58
631,631,f:2137,Second fund,2011-12-08,50000000.0,USD,http://www.businessweek.com/news/2011-12-08/forbion-capital-raises-50-million-to-invest-in-health-companies.html,Forbion Capital Raises $50 Million to Invest in Health Companies,2011-12-09 03:56:27,2011-12-09 03:56:27
632,632,f:3861,Growth Fund III,2013-10-07,125000000.0,GBP,http://www.finsmes.com/2013/10/bridges-ventures-closes-fund-iii-125m.html,Bridges Ventures closes fund III at £125m,2011-12-13 04:59:53,2013-10-08 04:39:43
634,634,f:8502,IIG Fund I,2011-12-13,2500000.0,USD,http://techcrunch.com/2011/12/13/entrepreneurs-debut-2-5m-fund-to-invest-in-india-focused-startups/,Entrepreneurs Debut $2.5M Accelerator To Invest In India-Focused Startups,2011-12-14 05:43:22,2011-12-14 05:43:22
635,635,f:910,Fund III,2011-12-14,85000000.0,EUR,http://www.finsmes.com/2011/12/sunstone-capital-holds-close-fund-iii-e85m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Sunstone Capital Holds First Close of Fund III at 85M,2011-12-15 04:49:05,2011-12-15 04:49:05
637,637,f:390,FirstMark II,2011-12-15,225000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111215e7cfsoh3j&r=Rss&s=DJFVW,FirstMark Capital Closes $225M Early Stage Fund,2011-12-16 05:09:27,2013-09-22 22:25:15
638,638,f:309,Core Capital Partners III,2011-12-13,23900000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111213e7cdrm1pu&r=Rss&s=DJFVW,Core Capital Lowers Target For Third Fund,2011-12-17 11:32:57,2011-12-17 11:32:57
639,639,f:567,iNovia Fund III,2011-12-16,110000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111216e7cgqqmov&r=Rss&s=DJFVW,digital media-focused fund,2011-12-19 02:29:08,2013-06-20 02:47:54
640,640,f:2219,Burrill Capital Fund IV,2012-08-02,505000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020120802e882p0i2n&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120802e882p0i2n%26from%3dalert%26pid%3d32,Burrill & Co. Closes Fourth Life Sciences Fund at $505M,2011-12-20 06:07:58,2012-08-03 03:17:04
641,641,f:95,Partech International VI,2013-10-09,215000000.0,USD,http://techcrunch.com/2013/10/09/partech-venture-and-seed/,"Partech Brings The Valleys Venture Philosophy To Continental Europe, Closing $215M For Two Funds: Venture & Seed",2011-12-20 08:37:45,2013-10-09 16:43:33
642,642,f:851,Fund IV,2011-12-20,125000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111220e7ckqjn3p&r=Rss&s=DJFVW,Voyager Capital Sets Out To Raise $125M For Fourth Fund,2011-12-21 03:54:15,2011-12-21 03:54:15
643,643,f:4917,Fund II,2011-12-20,26500000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111220e7cks1eud&r=Rss&s=DJFVW,Golden Seeds Harvests $26.5M For Second Fund To Back Cos. Led By Women,2011-12-21 04:01:58,2011-12-21 04:01:58
644,644,f:4760,NewSchools Innovation Fund,2010-08-06,20000000.0,USD,http://www.newschools.org/news/education-week-innovation,NewSchools launches $100M Innovation Fund,2011-12-21 19:00:15,2011-12-22 08:51:54
645,645,f:2470,Fondo Axon I F.C.R. de régimen simplificado (nº 80 CNMV),2007-01-01,0.0,USD,http://www.axon-capital.com,,2011-12-26 17:35:44,2012-06-19 22:02:41
646,646,f:2470,Fund Axon ICT I F.C.R. de régimen simplificado (nº 116 CNMV),2011-01-01,0.0,USD,http://www.axon-capital.com,,2011-12-26 17:36:33,2012-06-19 22:02:41
647,647,f:2470,Fund India Opportunities I F.C.R. de régimen común (nº 129),2011-01-01,0.0,USD,http://www.axon-capital.com,,2011-12-26 17:36:59,2012-06-19 22:02:41
648,648,f:452,Fund III,2013-02-11,100000000.0,USD,http://techcrunch.com/2013/02/11/magma-iii/,Magma Venture Partners Completes $100M+ Third Fund Fundraising  Taking Its Total Fund Size To $300M+,2011-12-31 12:39:45,2013-02-12 04:27:14
649,649,f:8128,"SLG TroopSwap Investors, LLC",,0.0,USD,,,2012-01-03 18:45:48,2012-01-05 05:15:41
650,650,f:8128,SLG AIP Holdings LLC,2011-04-01,0.0,USD,,,2012-01-03 18:47:57,2013-11-26 00:07:25
652,652,f:8128,North Area Lalo Investors LLC,2010-10-01,0.0,USD,,,2012-01-03 18:47:57,2013-11-26 00:07:25
653,653,f:6013,Fund II,2012-01-03,150000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111227e7crrpn9c&r=Rss&s=DJFVW,Excel Venture Management To Raise $150M Second Fund,2012-01-04 04:06:54,2012-01-04 04:06:54
654,654,f:507,Venture fund VI,2011-12-15,500000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020120103e813qnzbo&r=Rss&s=DJFVW,General Catalyst Raises $500M For Fund Six,2012-01-04 04:09:45,2012-02-29 22:51:49
655,655,f:2261,Vivo Ventures VII,2012-01-03,375000000.0,USD,http://www.finsmes.com/2012/01/vivo-ventures-holds-final-close-vivo-ventures-vii-375m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Vivo Ventures Holds Final Close of Vivo Ventures VII at $375M,2012-01-04 04:39:04,2012-01-04 04:39:04
656,656,f:5599,Sandbox Venture,2008-01-01,18800000.0,USD,,,2012-01-05 15:18:37,2012-10-25 06:16:06
657,657,f:8574,Cowen Healthcare Royalty Partners II,2012-01-06,1000000000.0,USD,http://www.finsmes.com/2012/01/cowen-healthcare-royalty-partners-closes-fund-1bn.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Cowen Healthcare Royalty Partners Closes Second Fund at $1BN,2012-01-07 07:52:58,2012-01-07 07:52:58
658,658,f:215,Fund IX,2012-01-09,600000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020120109e819q5td4&r=Rss&s=DJFVW,Canaan Partners Quickly Collects $600M For Ninth Fund,2012-01-10 04:32:14,2012-01-10 04:32:14
659,659,f:1017,Fund II,2012-01-06,8000000.0,USD,http://www.xconomy.com/seattle/2012/01/06/founders-co-op-second-fund/,Founders Co-Op Closes $8M Second Fund,2012-01-10 18:34:40,2012-01-12 03:29:25
660,660,f:1017,Fund I,2008-01-01,2500000.0,USD,http://techcrunch.com/2008/10/07/seattles-top-entrepreneurs-band-together-to-invest/,http://techcrunch.com/2008/10/07/seattles-top-entrepreneurs-band-together-to-invest/,2012-01-10 18:37:30,2013-05-06 08:26:53
661,661,f:624,The Environmental Energies Fund,2012-01-10,95000000.0,GBP,http://www.finsmes.com/2012/01/scottish-equity-partners-launches-95m-environmental-energies-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Scottish Equity Partners Launches £95M Environmental Energies Fund,2012-01-11 03:45:33,2012-01-11 03:45:33
662,662,f:573,Flagship Ventures Fund IV,2012-01-11,270000000.0,USD,http://www.finsmes.com/2012/01/flagship-ventures-closes-fund-270m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Flagship Ventures Closes New Fund at $270M,2012-01-12 02:48:51,2012-01-12 02:48:51
663,663,f:2735,ABT,1998-08-01,42500000.0,USD,,,2012-01-13 04:35:38,2012-01-14 09:43:01
664,664,f:2219,Burrill Brazil Fund I,2012-01-13,125000000.0,USD,http://www.finsmes.com/2012/01/burrill-holds-close-brazil-fund-125m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29,Burrill & Co. Holds First Close of Brazil Fund at $125M,2012-01-13 09:04:19,2012-01-13 09:04:19
